time,pos,vel,vel_gps,accel
1686463411.7213597,-564.8412947897796,131.30028730666018,36.45961799108608,"[0, -1.065891190283522e-11, nan]"
1686463411.731906,-564.8412947897796,131.3126094734029,36.45961799108608,"[0, -1.065891190283522e-11, nan]"
1686463411.7424636,-564.8412947897796,131.32492235610408,36.45961799108608,"[0, -1.065891190283522e-11, nan]"
1686463411.7540524,-564.8412947897796,131.33722673645153,36.45961799108608,"[0, -1.065891190283522e-11, nan]"
1686463411.7644334,-564.8412947897796,131.34951964904414,36.45961799108608,"[0, -1.065891190283522e-11, nan]"
1686463411.7769725,-564.8412947897796,131.36179681527065,36.45961799108608,"[0, -1.065891190283522e-11, nan]"
1686463411.788503,-564.8412947897796,131.37405615200552,36.45961799108608,"[0, -1.065891190283522e-11, nan]"
1686463411.799818,-568.4891385930905,131.38629948907055,36.493781767039216,"[0, -2.0393595303403e-11, nan]"
1686463411.8123755,-568.4891385930905,131.3985310880742,36.493781767039216,"[0, -2.0393595303403e-11, nan]"
1686463411.823303,-568.4891385930905,131.41075417127215,36.493781767039216,"[0, -2.0393595303403e-11, nan]"
1686463411.8353121,-568.4891385930905,131.42296829765183,36.493781767039216,"[0, -2.0393595303403e-11, nan]"
1686463411.8470414,-568.4891385930905,131.43516973338484,36.493781767039216,"[0, -2.0393595303403e-11, nan]"
1686463411.8572521,-568.4891385930905,131.44735451687265,36.493781767039216,"[0, -2.0393595303403e-11, nan]"
1686463411.8679132,-568.4891385930905,131.45952171260652,36.493781767039216,"[0, -2.0393595303403e-11, nan]"
1686463411.8783703,-568.4891385930905,131.4716741914701,36.493781767039216,"[0, -2.0393595303403e-11, nan]"
1686463411.8893971,-568.4891385930905,131.48381629563627,36.493781767039216,"[0, -2.0393595303403e-11, nan]"
1686463411.8988519,-568.4891385930905,131.49595029728025,36.493781767039216,"[0, -2.0393595303403e-11, nan]"
1686463411.9086783,-572.1403788683284,131.5080745486901,36.52758423232251,"[0, -1.736810962760066e-11, nan]"
1686463411.9182606,-572.1403788683284,131.52018484138753,36.52758423232251,"[0, -1.736810962760066e-11, nan]"
1686463411.928034,-572.1403788683284,131.53227786318166,36.52758423232251,"[0, -1.736810962760066e-11, nan]"
1686463411.9354568,-572.1403788683284,131.54435392433717,36.52758423232251,"[0, -1.736810962760066e-11, nan]"
1686463411.9439876,-572.1403788683284,131.55641671809082,36.52758423232251,"[0, -1.736810962760066e-11, nan]"
1686463411.9547346,-572.1403788683284,131.56847030919252,36.52758423232251,"[0, -1.736810962760066e-11, nan]"
1686463411.963305,-572.1403788683284,131.580515815099,36.52758423232251,"[0, -1.736810962760066e-11, nan]"
1686463411.9727643,-572.1403788683284,131.59255050021238,36.52758423232251,"[0, -1.736810962760066e-11, nan]"
1686463411.9843245,-572.1403788683284,131.60457002791446,36.52758423232251,"[0, -1.736810962760066e-11, nan]"
1686463411.9938185,-572.1403788683284,131.61657202694514,36.52758423232251,"[0, -1.736810962760066e-11, nan]"
1686463412.004793,-575.7949797267069,131.6285580492613,36.561029825003274,"[0, -2.158198957231442e-11, nan]"
1686463412.0154967,-575.7949797267069,131.6405323122699,36.561029825003274,"[0, -2.158198957231442e-11, nan]"
1686463412.02761,-575.7949797267069,131.65249825354658,36.561029825003274,"[0, -2.158198957231442e-11, nan]"
1686463412.038598,-575.7949797267069,131.66445572233496,36.561029825003274,"[0, -2.158198957231442e-11, nan]"
1686463412.0504982,-575.7949797267069,131.67640111282873,36.561029825003274,"[0, -2.158198957231442e-11, nan]"
1686463412.0630825,-575.7949797267069,131.6883303326962,36.561029825003274,"[0, -2.158198957231442e-11, nan]"
1686463412.0747154,-575.7949797267069,131.70024217326372,36.561029825003274,"[0, -2.158198957231442e-11, nan]"
1686463412.0865912,-575.7949797267069,131.71213931568764,36.561029825003274,"[0, -2.158198957231442e-11, nan]"
1686463412.098567,-575.7949797267069,131.72402614470684,36.561029825003274,"[0, -2.158198957231442e-11, nan]"
1686463412.1081553,-575.7949797267069,131.73590516157785,36.561029825003274,"[0, -2.158198957231442e-11, nan]"
1686463412.1189432,-579.452905696513,131.74777494095142,36.59412241188798,"[0, -1.8959067267116598e-11, nan]"
1686463412.1296902,-579.452905696513,131.7596313106682,36.59412241188798,"[0, -1.8959067267116598e-11, nan]"
1686463412.1408768,-579.452905696513,131.77147078884792,36.59412241188798,"[0, -1.8959067267116598e-11, nan]"
1686463412.1497662,-579.452905696513,131.7832934566739,36.59412241188798,"[0, -1.8959067267116598e-11, nan]"
1686463412.1591265,-579.452905696513,131.79510290616165,36.59412241188798,"[0, -1.8959067267116598e-11, nan]"
1686463412.1695263,-579.452905696513,131.8069033027814,36.59412241188798,"[0, -1.8959067267116598e-11, nan]"
1686463412.178354,-579.452905696513,131.81869597410878,36.59412241188798,"[0, -1.8959067267116598e-11, nan]"
1686463412.1869867,-579.452905696513,131.83047832867214,36.59412241188798,"[0, -1.8959067267116598e-11, nan]"
1686463412.196012,-579.452905696513,131.84224599552346,36.59412241188798,"[0, -1.8959067267116598e-11, nan]"
1686463412.2056427,-579.452905696513,131.85399642868907,36.59412241188798,"[0, -1.8959067267116598e-11, nan]"
1686463412.2149878,-583.1141217121503,131.86573101401683,36.62686630304524,"[0, -1.90565380228523e-11, nan]"
1686463412.2250311,-583.1141217121503,131.87745394383674,36.62686630304524,"[0, -1.90565380228523e-11, nan]"
1686463412.2349255,-583.1141217121503,131.88916878221426,36.62686630304524,"[0, -1.90565380228523e-11, nan]"
1686463412.2461863,-583.1141217121503,131.9008755442368,36.62686630304524,"[0, -1.90565380228523e-11, nan]"
1686463412.2572188,-583.1141217121503,131.91257069299337,36.62686630304524,"[0, -1.90565380228523e-11, nan]"
1686463412.2687125,-583.1141217121503,131.92425005943332,36.62686630304524,"[0, -1.90565380228523e-11, nan]"
1686463412.2802844,-583.1141217121503,131.93591228492224,36.62686630304524,"[0, -1.90565380228523e-11, nan]"
1686463412.2927625,-583.1141217121503,131.94755995340276,36.62686630304524,"[0, -1.90565380228523e-11, nan]"
1686463412.304176,-583.1141217121503,131.95919747841836,36.62686630304524,"[0, -1.90565380228523e-11, nan]"
1686463412.3150387,-583.1141217121503,131.9708274820723,36.62686630304524,"[0, -1.90565380228523e-11, nan]"
1686463412.3272626,-586.778593114432,131.98244864626287,36.6592652679251,"[0, -8.945224903989161e-12, nan]"
1686463412.3377833,-586.778593114432,131.99405680721412,36.6592652679251,"[0, -8.945224903989161e-12, nan]"
1686463412.3486397,-586.778593114432,132.00564839515866,36.6592652679251,"[0, -8.945224903989161e-12, nan]"
1686463412.359974,-586.778593114432,132.01722338714117,36.6592652679251,"[0, -8.945224903989161e-12, nan]"
1686463412.3703308,-586.778593114432,132.02878534008124,36.6592652679251,"[0, -8.945224903989161e-12, nan]"
1686463412.38112,-586.778593114432,132.04033847368427,36.6592652679251,"[0, -8.945224903989161e-12, nan]"
1686463412.3908968,-586.778593114432,132.05188420462127,36.6592652679251,"[0, -8.945224903989161e-12, nan]"
1686463412.4004588,-586.778593114432,132.06341998850985,36.6592652679251,"[0, -8.945224903989161e-12, nan]"
1686463412.421488,-586.778593114432,132.07494142652558,36.6592652679251,"[0, -8.945224903989161e-12, nan]"
1686463412.4300349,-586.778593114432,132.08644590254718,36.6592652679251,"[0, -8.945224903989161e-12, nan]"
1686463412.4384437,-590.4462856390865,132.09793475335883,36.691323499558145,"[0, -2.4327857712045145e-11, nan]"
1686463412.446281,-590.4462856390865,132.10941218033713,36.691323499558145,"[0, -2.4327857712045145e-11, nan]"
1686463412.4542253,-590.4462856390865,132.12088179721522,36.691323499558145,"[0, -2.4327857712045145e-11, nan]"
1686463412.4618497,-590.4462856390865,132.13234366008473,36.691323499558145,"[0, -2.4327857712045145e-11, nan]"
1686463412.4704685,-590.4462856390865,132.14379423013398,36.691323499558145,"[0, -2.4327857712045145e-11, nan]"
1686463412.4784033,-590.4462856390865,132.15522930306906,36.691323499558145,"[0, -2.4327857712045145e-11, nan]"
1686463412.48636,-590.4462856390865,132.16664748997755,36.691323499558145,"[0, -2.4327857712045145e-11, nan]"
1686463412.4947212,-590.4462856390865,132.17805137713003,36.691323499558145,"[0, -2.4327857712045145e-11, nan]"
1686463412.5047207,-590.4462856390865,132.18944540509185,36.691323499558145,"[0, -2.4327857712045145e-11, nan]"
1686463412.5136454,-590.4462856390865,132.20083221478126,36.691323499558145,"[0, -2.4327857712045145e-11, nan]"
1686463412.5230584,-594.1171654177291,132.21221047710515,36.723044666064304,"[0, -2.9080000613970142e-11, nan]"
1686463412.534966,-594.1171654177291,132.22357599929146,36.723044666064304,"[0, -2.9080000613970142e-11, nan]"
1686463412.5447972,-594.1171654177291,132.2349251976788,36.723044666064304,"[0, -2.9080000613970142e-11, nan]"
1686463412.5554733,-594.1171654177291,132.24625806990971,36.723044666064304,"[0, -2.9080000613970142e-11, nan]"
1686463412.5658243,-594.1171654177291,132.25757821072548,36.723044666064304,"[0, -2.9080000613970142e-11, nan]"
1686463412.5785372,-594.1171654177291,132.26888985513997,36.723044666064304,"[0, -2.9080000613970142e-11, nan]"
1686463412.589829,-594.1171654177291,132.28019439022393,36.723044666064304,"[0, -2.9080000613970142e-11, nan]"
1686463412.6023247,-594.1171654177291,132.291489218067,36.723044666064304,"[0, -2.9080000613970142e-11, nan]"
1686463412.6147394,-594.1171654177291,132.30276991205685,36.723044666064304,"[0, -2.9080000613970142e-11, nan]"
1686463412.6267784,-594.1171654177291,132.3140338868363,36.723044666064304,"[0, -2.9080000613970142e-11, nan]"
1686463412.6387703,-597.7911989662693,132.32528254865957,36.75443285483897,"[0, -3.1112621399567815e-11, nan]"
1686463412.649838,-597.7911989662693,132.33652014618403,36.75443285483897,"[0, -3.1112621399567815e-11, nan]"
1686463412.6609766,-597.7911989662693,132.34775026964235,36.75443285483897,"[0, -3.1112621399567815e-11, nan]"
1686463412.6717584,-597.7911989662693,132.35897289148235,36.75443285483897,"[0, -3.1112621399567815e-11, nan]"
