Sample time,accel,throttle,speed,separation
32.5,-0.0529242170173481,,0.0632,3.34179999999998
24.3,-0.0528563356788203,,0.1076,3.54369999999994
12.31,-0.0528184366992988,0,0.2221,3.33230000000003
28.32,-0.052782553240322,0,0.1983,3.37059999999997
32.42,-0.0527220942068707,0,0.134,3.33440000000002
6.14,-0.0527164929599399,0,0.298,3.73329999999999
28.33,-0.0526214538932142,0,0.1983,3.37059999999997
7.83,-0.0525817565740342,0,0.5446,3.64710000000002
15.92,-0.0525734899159166,0.110397562335778,0.5016,3.52629999999999
14.31,-0.0525474588321539,0.0253415938387439,0.0572,3.44449999999995
16.11,-0.0525141458571098,0,0.3996,3.43020000000001
25.92,-0.0523446869093578,0,0.4636,3.58289999999999
25.8,-0.0522928490302159,,0.5396,3.63260000000002
32.43,-0.0522152912374431,0,0.134,3.33440000000002
16.6,-0.0521816632360175,,0.1155,3.35310000000004
14.34,-0.0521596248462366,0,0.0572,3.44449999999995
8.21,-0.0521180273065469,0,0.2466,3.49100000000004
8.13,-0.0520840748504663,0,0.3119,3.51779999999997
36.24,-0.0519366291338782,0,0.1895,3.49510000000004
32.41,-0.0518994197182266,0,0.134,3.33440000000002
12.43,-0.0518944396980359,0,0.1472,3.32370000000003
26.44,-0.0518795050125667,0,0.2892,3.4006
12.12,-0.0517918714034197,0.0423669995280476,0.3662,3.39089999999999
34.23,-0.0517811676405188,0,0.1172,3.45829999999995
14.23,-0.0517576989226055,0,0.1218,3.44979999999998
7.82,-0.0516524452998415,0,0.5446,3.64710000000002
16.75,-0.0515975713899649,0.0312366230279971,0.0718,3.38030000000003
14.32,-0.0514759764878431,0,0.0572,3.44449999999995
7.81,-0.0514759435169698,0,0.5446,3.64710000000002
18.1,-0.051465425406131,0.0458069819445467,0.3039,3.42579999999998
28.34,-0.0514557534111508,0,0.1983,3.37059999999997
6.13,-0.0510852976299329,0,0.298,3.73329999999999
16.7,-0.0510619863048045,,0.0718,3.38030000000003
32.15,-0.0510407177705254,0,0.356,3.399
7.6,-0.0509275095998922,,0.6679,3.75370000000004
12.14,-0.050923570283425,0,0.3662,3.39089999999999
